id,name,pinyin,explain,content 
da62f49fec914d23948d4bd7c77a455a, 乐不思蜀 , lè  bù  sī  shǔ,很快乐，不思念蜀国。比喻在新环境中得到乐趣，不再想回到原来环境中去。,三国时，蜀国的刘备在驾崩之后，把皇帝的位置传给他的儿子刘禅，并请丞相诸葛亮来辅佐刘禅治理国家。刘禅有个小名叫做阿斗，阿斗当了皇帝后，每天只会吃喝玩乐，根本不管事，还好有诸葛亮帮他撑着，蜀国才能一直很强盛。可是，当诸葛亮去世之后，魏国马上派兵来攻打蜀国，蜀国不但打不过魏国，阿斗还自愿投降，带着一些旧大臣到魏国去当“安乐公”，继续过着吃喝玩乐的日子，完全忘记自己的国家已经灭亡了。有一天，魏国的大将军司马昭请阿斗吃饭，故意叫人来表演蜀国的杂耍，想羞辱这些蜀国来的人。旧大臣们看到这些蜀国的杂耍，都非常的难过，可是，阿斗却高兴地拍着手说：“好耶！好耶！真是好看耶！”一点也没有伤心的样子。后来，司马昭故意讽刺阿斗说：“怎么样！在这里过的开心吗？想不想蜀国呀？”没想到，阿斗居然开心地说：“此间乐，不思蜀。”意思是说：“不会呀！在这里有得吃有得玩，我呀！一点也不会想念蜀国呢！”司马昭听了以后，在心里窃笑：“真是一个扶不起的阿斗呀！难怪会让自己的国家给亡掉！”
43b3a553af2c43c1b54bf1cd6d5f20ad, 乐不思蜀 , lè  bù  sī  shǔ,很快乐，不思念蜀国。比喻在新环境中得到乐趣，不再想回到原来环境中去。,三国时，蜀国的刘备在驾崩之后，把皇帝的位置传给他的儿子刘禅，并请丞相诸葛亮来辅佐刘禅治理国家。刘禅有个小名叫做阿斗，阿斗当了皇帝后，每天只会吃喝玩乐，根本不管事，还好有诸葛亮帮他撑着，蜀国才能一直很强盛。可是，当诸葛亮去世之后，魏国马上派兵来攻打蜀国，蜀国不但打不过魏国，阿斗还自愿投降，带着一些旧大臣到魏国去当“安乐公”，继续过着吃喝玩乐的日子，完全忘记自己的国家已经灭亡了。有一天，魏国的大将军司马昭请阿斗吃饭，故意叫人来表演蜀国的杂耍，想羞辱这些蜀国来的人。旧大臣们看到这些蜀国的杂耍，都非常的难过，可是，阿斗却高兴地拍着手说：“好耶！好耶！真是好看耶！”一点也没有伤心的样子。后来，司马昭故意讽刺阿斗说：“怎么样！在这里过的开心吗？想不想蜀国呀？”没想到，阿斗居然开心地说：“此间乐，不思蜀。”意思是说：“不会呀！在这里有得吃有得玩，我呀！一点也不会想念蜀国呢！”司马昭听了以后，在心里窃笑：“真是一个扶不起的阿斗呀！难怪会让自己的国家给亡掉！”
43f66770fdf24befaaf6885c25f9fb23, 乐极生悲 , lè  jí  shēng  bēi,高兴到极点时，发生使人悲伤的事。,战国时，齐威王经常通宵饮酒作乐，不理朝政。楚国乘机出兵进攻齐国。齐王派淳于髡去赵国请来救兵，才解了齐国之围。
fe0fff8ce6ef4daa8c27ca0139f55d6c, 乐极生悲 , lè  jí  shēng  bēi,高兴到极点时，发生使人悲伤的事。,战国时，齐威王经常通宵饮酒作乐，不理朝政。楚国乘机出兵进攻齐国。齐王派淳于髡去赵国请来救兵，才解了齐国之围。
aaad3a368a6240e9aad5d6a6af2afb55, 李代桃僵 , lǐ  dài  táo  jiāng,枯死。李树代替桃树而死。原比喻兄弟互相爱护互相帮助。后转用来比喻互相顶替或代人受过。,“李代桃僵”这句成语，出自一首乐府诗。诗的开头第一句是：“鸡鸣高树巅，……”因此，在《乐府诗集》中，这首诗就以《鸡鸣》为篇名。
c1e08eaa6573428686a7d9dd4898c9de, 李代桃僵 , lǐ  dài  táo  jiāng,枯死。李树代替桃树而死。原比喻兄弟互相爱护互相帮助。后转用来比喻互相顶替或代人受过。,“李代桃僵”这句成语，出自一首乐府诗。诗的开头第一句是：“鸡鸣高树巅，……”因此，在《乐府诗集》中，这首诗就以《鸡鸣》为篇名。
5a78bde8dd914c5a8a0da0f798cff816, 力不从心 , lì  bù  cóng  xīn,心里想做，可是力量够不上。,东汉的时候，班超因为明帝的派遣，就率领数十人到西域出使，立下很多的功劳。但是，在西域住了二十七年的班超，年纪大了，身体又不好，很想回家，于是就写了封信，叫他的儿子寄回汉朝，请和帝把他调回来，可是班超一直没有接到答复。所以，他的妹妹班昭又上书给皇帝，说明哥哥的意思。
eff40b7b132046ddab3397c8f3fa70ca, 力不从心 , lì  bù  cóng  xīn,心里想做，可是力量够不上。,东汉的时候，班超因为明帝的派遣，就率领数十人到西域出使，立下很多的功劳。但是，在西域住了二十七年的班超，年纪大了，身体又不好，很想回家，于是就写了封信，叫他的儿子寄回汉朝，请和帝把他调回来，可是班超一直没有接到答复。所以，他的妹妹班昭又上书给皇帝，说明哥哥的意思。
9d1b39f6bcac4bfbb96acbeb287ba3a4, 利令智昏 , lì  lìng  zhì  hūn,昏乱，神智不清。因贪图私利而失去理智，把什么都忘了。,战国时代，各诸候国之间为了争夺土地，经常发动战争。秦国派大将白起攻打韩国，占领了韩国的一块土地野王。在野王邻近有另一块土地上党，他们的地方官员看到野王轻易地就被秦军攻下，怕上党也守不住，就写信给赵国，表示愿意归顺，希望得到赵国的庇护。
459e4dce37654a309d627a49c5fc4418, 利令智昏 , lì  lìng  zhì  hūn,昏乱，神智不清。因贪图私利而失去理智，把什么都忘了。,战国时代，各诸候国之间为了争夺土地，经常发动战争。秦国派大将白起攻打韩国，占领了韩国的一块土地野王。在野王邻近有另一块土地上党，他们的地方官员看到野王轻易地就被秦军攻下，怕上党也守不住，就写信给赵国，表示愿意归顺，希望得到赵国的庇护。
08a10b5dc73e475480cb97524c047b21, 连篇累牍 , lián  piān  lěi  dú,古代写字的木片。形容篇幅过多，文辞冗长。,“连篇累牍”出自隋朝李谔《上书正文体》（见《隋书・李谔传》）。
e032d57b4d7446648243ee10a77d47f0, 连篇累牍 , lián  piān  lěi  dú,古代写字的木片。形容篇幅过多，文辞冗长。,“连篇累牍”出自隋朝李谔《上书正文体》（见《隋书・李谔传》）。
6a2d26f9b4324ff6a185cf83daac956e, 梁上君子 , liáng  shàng  jūn  zǐ,房梁。躲在梁上的君子。窃贼的代称。现在有时也指脱离实际、脱离群众的人。,东汉的时候，有一个人叫做陈��(音：实)。每次别人遇到什么纷争的时候，都会请陈实出来主持公道，因为大家都知道陈实是一个忠厚诚恳的大好人，每个人都很喜欢他、听他的话！有一年陈��的家乡闹饥荒，很多人都找不到工作做，有的人就到别的地方去工作，也有人因为没有工作可以做，变成了小偷，专门去偷别人的东西！
410178180f3745e1bd1a513c0c7fe3ed, 梁上君子 , liáng  shàng  jūn  zǐ,房梁。躲在梁上的君子。窃贼的代称。现在有时也指脱离实际、脱离群众的人。,东汉的时候，有一个人叫做陈��(音：实)。每次别人遇到什么纷争的时候，都会请陈实出来主持公道，因为大家都知道陈实是一个忠厚诚恳的大好人，每个人都很喜欢他、听他的话！有一年陈��的家乡闹饥荒，很多人都找不到工作做，有的人就到别的地方去工作，也有人因为没有工作可以做，变成了小偷，专门去偷别人的东西！
7845a4c162e647f9828b569c4c560e64, 两败俱伤 , liǎng  bài  jù  shāng,都。斗争双方都受到损伤，谁也没得到好处。,从前有两个人，一个叫管庄子，另一个是管与。有一次打猎的时候，他们看见两只老虎为了抢人肉吃而打起来，管庄子迫不及待想杀了那两只老虎，管与马上阻止他，还说：“老虎很喜欢吃人肉，人肉可以说是它们的美食，现在两只老虎都抢着吃人肉，一定会争得你死我活，力气比较小的那只肯定会被比较强的那只打死。最后，比较强的那只也一定会伤痕累累。等到那时候，我们不用花什么力气就可以把两只老虎都打死，这不是做了一件事就能获得双倍好处吗？”果然，两个人很轻松地就把两只老虎抓住了。
0b4eaea13fb84ab8ae82eca13ed4b246, 两败俱伤 , liǎng  bài  jù  shāng,都。斗争双方都受到损伤，谁也没得到好处。,从前有两个人，一个叫管庄子，另一个是管与。有一次打猎的时候，他们看见两只老虎为了抢人肉吃而打起来，管庄子迫不及待想杀了那两只老虎，管与马上阻止他，还说：“老虎很喜欢吃人肉，人肉可以说是它们的美食，现在两只老虎都抢着吃人肉，一定会争得你死我活，力气比较小的那只肯定会被比较强的那只打死。最后，比较强的那只也一定会伤痕累累。等到那时候，我们不用花什么力气就可以把两只老虎都打死，这不是做了一件事就能获得双倍好处吗？”果然，两个人很轻松地就把两只老虎抓住了。
8924d0818ff54b43907c4c7fd2850f49, 两袖清风 , liǎng  xiù  qīng  fēng,衣袖中除清风外，别无所有。比喻做官廉洁。也比喻穷得一无所有。,明代的地方官进京见皇帝时，要送礼物给皇帝及权贵，以博取他们的欢心。兵部侍郎于谦对此事非常反感，他从外地进京时，不但没有带西，还作了一首诗以表示自己的态度。诗中说，虽然当地有绢帕、麻菇、线香等土产，但它们是百姓的生活依靠，当官的要是去搜刮，那百姓可就遭殃了。
e1b76a0b6e2240feac565404782ac80f, 两袖清风 , liǎng  xiù  qīng  fēng,衣袖中除清风外，别无所有。比喻做官廉洁。也比喻穷得一无所有。,明代的地方官进京见皇帝时，要送礼物给皇帝及权贵，以博取他们的欢心。兵部侍郎于谦对此事非常反感，他从外地进京时，不但没有带西，还作了一首诗以表示自己的态度。诗中说，虽然当地有绢帕、麻菇、线香等土产，但它们是百姓的生活依靠，当官的要是去搜刮，那百姓可就遭殃了。
083fca3167084389af7b930293f6af66, 临渴掘井 , lín  kě  jué  jǐng,到口渴才掘井。比喻事先没有准备，临时才想办法。,春秋时代，鲁昭公因为在国内待不下去，就出奔到齐国。齐景公问他：“你是怎样治理国家的呢？怎么会搞到今天的地步呢？”鲁昭公说：“因为我没有接近爱护我的人，也没有接纳规劝我的人，结果弄得内外孤立，到现在已经没有人真心要帮助我了。倒是那些奉承和对我说假话的人很多，我现在就好比蓬草一般，等到秋天一到，就会被连根拔起的。”景公觉得他的话很有道理，就转告晏子，并认为如果让鲁昭公回去，将会成为一位贤良的国君。但晏子并不认为如此，他说：“掉在水里的人，原先并没有想到会失足落水，事后才想到应该防备；同样的，迷路的人，也一定在迷失方向之后，才会注意到路径到底在那。”鲁昭公的情形，就好象面临灾难的人，急着铸造兵器；口渴了，才急着挖井取水，虽然最快的速度进行，但还是太迟了。
49b08cb23b314b998ade1e05ee946f19, 临渴掘井 , lín  kě  jué  jǐng,到口渴才掘井。比喻事先没有准备，临时才想办法。,春秋时代，鲁昭公因为在国内待不下去，就出奔到齐国。齐景公问他：“你是怎样治理国家的呢？怎么会搞到今天的地步呢？”鲁昭公说：“因为我没有接近爱护我的人，也没有接纳规劝我的人，结果弄得内外孤立，到现在已经没有人真心要帮助我了。倒是那些奉承和对我说假话的人很多，我现在就好比蓬草一般，等到秋天一到，就会被连根拔起的。”景公觉得他的话很有道理，就转告晏子，并认为如果让鲁昭公回去，将会成为一位贤良的国君。但晏子并不认为如此，他说：“掉在水里的人，原先并没有想到会失足落水，事后才想到应该防备；同样的，迷路的人，也一定在迷失方向之后，才会注意到路径到底在那。”鲁昭公的情形，就好象面临灾难的人，急着铸造兵器；口渴了，才急着挖井取水，虽然最快的速度进行，但还是太迟了。
8a30d28b580d4e0f8481c895791ad78a, 临难不惧 , lín  nàn  bù  jǔ,恐惧。遇到危难，一点也不惧怕。,孔子周游列国，路过匡地。由于孔子跟阳虎外貌相似，而阳虎曾侵犯过这地。所以，当地人就包围了孔子。孔子的学生子路来救他时，发现老师谈笑风生，就问他为何还有这样的兴致。孔子回答说：“临大难而不惧者，圣人之勇也。”听了老师一席话，子路对孔子非常佩服。
a37fac7cb9144888adbdf6e7543b226f, 临难不惧 , lín  nàn  bù  jǔ,恐惧。遇到危难，一点也不惧怕。,孔子周游列国，路过匡地。由于孔子跟阳虎外貌相似，而阳虎曾侵犯过这地。所以，当地人就包围了孔子。孔子的学生子路来救他时，发现老师谈笑风生，就问他为何还有这样的兴致。孔子回答说：“临大难而不惧者，圣人之勇也。”听了老师一席话，子路对孔子非常佩服。
f07c0721f22849508ae22607153aee29, 柳暗花明 , liǔ  àn  huā  míng,垂柳浓密，鲜花夺目。形容柳树成荫，繁花似锦的春天景象。也比喻在困难中遇到转机。,陆游是南宋著名的爱国诗人。他的诗抒发了抗金爱国的情怀，一度得到孝宗的赏识，所以入朝当了军器少监。但朝中的投降派百般排挤他，不断上书皇帝，诬陷他终日赏花吟诗，不务正业，皇帝偏听偏信，结果陆游被弃。
528d90542556434ba1979d4daf736b28, 柳暗花明 , liǔ  àn  huā  míng,垂柳浓密，鲜花夺目。形容柳树成荫，繁花似锦的春天景象。也比喻在困难中遇到转机。,陆游是南宋著名的爱国诗人。他的诗抒发了抗金爱国的情怀，一度得到孝宗的赏识，所以入朝当了军器少监。但朝中的投降派百般排挤他，不断上书皇帝，诬陷他终日赏花吟诗，不务正业，皇帝偏听偏信，结果陆游被弃。
69693532f05147acbcefb002d0801dd6, 路不拾遗 , lù  bù  shí  yí,失物。路上没有人把别人丢失的东西捡走。形容社会风气好。,唐朝的时候，有一个做买卖的人途经武阳（今邯郸大名、馆陶一带），不小心把一件心爱的衣裳丢了，他走了几十里后才发觉，心中十分着急。这时候，有人劝慰他说：
282ad68140d346bf9c53f0ad83898946, 路不拾遗 , lù  bù  shí  yí,失物。路上没有人把别人丢失的东西捡走。形容社会风气好。,唐朝的时候，有一个做买卖的人途经武阳（今邯郸大名、馆陶一带），不小心把一件心爱的衣裳丢了，他走了几十里后才发觉，心中十分着急。这时候，有人劝慰他说：
aa47a723f126485ab72b179ba8785765, 论功行赏 , lùn  gōng  xíng  shǎng,按照。按功劳的大小给于奖赏。,刘邦消灭项羽后，平定天下，当上了皇帝，史称汉高祖。接着，要对功臣们评定功绩的大小，给予封赏。
b9041ebb25a24b0d89069a2b967575d0, 论功行赏 , lùn  gōng  xíng  shǎng,按照。按功劳的大小给于奖赏。,刘邦消灭项羽后，平定天下，当上了皇帝，史称汉高祖。接着，要对功臣们评定功绩的大小，给予封赏。
24eb664159d84c2fb46433ce09f899b6, 洛阳纸贵 , luò  yáng  zhǐ  guì,比喻著作有价值，流传广。,晋代文学家左思，小时候是个非常顽皮、不爱读书的孩子。父亲经常为这事发脾气，可是小左思仍然淘气得很，不肯好好学习。
c6478a7d3ee7427ba65cf40c532f7e73, 洛阳纸贵 , luò  yáng  zhǐ  guì,比喻著作有价值，流传广。,晋代文学家左思，小时候是个非常顽皮、不爱读书的孩子。父亲经常为这事发脾气，可是小左思仍然淘气得很，不肯好好学习。
24bc5da57e274f19860fe5845020345a, 马革裹尸 , mǎ  gé  guǒ  shī,马皮。用马皮把尸体裹起来。指英勇牺牲在战场。,马援是东汉名将。他年轻时当官。有一次，他放走了一个囚犯。他自己逃到甘肃一个僻远的乡村。
145127c3ca56479a991f258944fc328c, 马革裹尸 , mǎ  gé  guǒ  shī,马皮。用马皮把尸体裹起来。指英勇牺牲在战场。,马援是东汉名将。他年轻时当官。有一次，他放走了一个囚犯。他自己逃到甘肃一个僻远的乡村。
e0d15aa96ab349acb2d3a94214e64415, 马首是瞻 , mǎ  shǒu  shì  zhān,往前或向上看。看着我马头的方向，决定进退。比喻追随某人行动。,战国时，晋淖公联合了十二个诸侯国攻伐秦国，指挥联军的是晋国的大将荀偃。
3fee061006944507b619fa0184e1231e, 马首是瞻 , mǎ  shǒu  shì  zhān,往前或向上看。看着我马头的方向，决定进退。比喻追随某人行动。,战国时，晋淖公联合了十二个诸侯国攻伐秦国，指挥联军的是晋国的大将荀偃。
4149552085a445408d653ad2595aef4b, 买椟还珠 , mǎi  dú  huán  zhū,珍珠。买下木匣，退还了珍珠。比喻没有眼力，取舍不当。,春秋时代，楚国有一个商人，专门卖珠宝的，有一次他到齐国去兜售珠宝，为了生意好，珠宝畅销起见，特地用名贵的木料，造成许多小盒子，把盒子雕刻装饰得非常精致美观，使盒子会发出一种香味，然后把珠宝装在盒子里面。
eee079983839401599bd98ea195ca0a9, 买椟还珠 , mǎi  dú  huán  zhū,珍珠。买下木匣，退还了珍珠。比喻没有眼力，取舍不当。,春秋时代，楚国有一个商人，专门卖珠宝的，有一次他到齐国去兜售珠宝，为了生意好，珠宝畅销起见，特地用名贵的木料，造成许多小盒子，把盒子雕刻装饰得非常精致美观，使盒子会发出一种香味，然后把珠宝装在盒子里面。
bf37154d0ac246ef8e9d3b3d808ff6a4, 满城风雨 , mǎn  chéng  fēng  yǔ,城里到处刮风下雨。原形容重阳节前的雨景。后比喻某一事件传播很广，到处议论纷纷。,黄州潘大临善于写诗，经常有佳句。谢无逸写信问他，最近可有什么诗作，他回信道出秋天的景物，件件是佳句，昨天刚刚写出一句好诗：“满城风雨近重阳”。忽然催租人来了，诗意全消，所以只有这么一句奉上。
61c0f83de963434eba7610f87863ffe3, 满城风雨 , mǎn  chéng  fēng  yǔ,城里到处刮风下雨。原形容重阳节前的雨景。后比喻某一事件传播很广，到处议论纷纷。,黄州潘大临善于写诗，经常有佳句。谢无逸写信问他，最近可有什么诗作，他回信道出秋天的景物，件件是佳句，昨天刚刚写出一句好诗：“满城风雨近重阳”。忽然催租人来了，诗意全消，所以只有这么一句奉上。
2628aaff4e864500a4a7ba3ff4b7fa32, 芒刺在背 , máng  cì  zài  bèi,细刺。象有芒和刺扎在背上一样。形容内心惶恐，坐立不安。,汉武帝晚年，大臣霍光很受信任，被封为大将军。汉武帝死后，他又辅佐年幼的汉昭帝。朝廷里的大事都由霍光决定。
e7b3e3f9d6c84e6094b2a98cde94f70c, 芒刺在背 , máng  cì  zài  bèi,细刺。象有芒和刺扎在背上一样。形容内心惶恐，坐立不安。,汉武帝晚年，大臣霍光很受信任，被封为大将军。汉武帝死后，他又辅佐年幼的汉昭帝。朝廷里的大事都由霍光决定。
24bc76361ab64e29b700f2007f80f341, 盲人摸象 , máng  rén  mō  xiàng,比喻对事物只凭片面的了解或局部的经验，就乱加猜测，想做出全面的判断。,相传，佛经里有这样一个故事。有个国王，让人牵来一头大象，让几个盲人去摸。过了一会，国王问道：你们说说大象长得是什么样子？一个摸到象牙的人说大象长得像萝卜；另一个摸到大象耳朵的说大象像簸箕；摸到象头的人说大象像石头；摸到大象鼻子的说大象像木杵；摸到大象腿的人说它像柱子；摸到象背的人说它像张床；摸到象肚子的人说它像缸；摸到尾巴的人说它像绳子。国王和在场的人都忍不住哈哈大笑。这个成语比喻对事物只是片面了解就妄下结论。
81a2503fe6f843f3bb9a46b1ac297d80, 盲人摸象 , máng  rén  mō  xiàng,比喻对事物只凭片面的了解或局部的经验，就乱加猜测，想做出全面的判断。,相传，佛经里有这样一个故事。有个国王，让人牵来一头大象，让几个盲人去摸。过了一会，国王问道：你们说说大象长得是什么样子？一个摸到象牙的人说大象长得像萝卜；另一个摸到大象耳朵的说大象像簸箕；摸到象头的人说大象像石头；摸到大象鼻子的说大象像木杵；摸到大象腿的人说它像柱子；摸到象背的人说它像张床；摸到象肚子的人说它像缸；摸到尾巴的人说它像绳子。国王和在场的人都忍不住哈哈大笑。这个成语比喻对事物只是片面了解就妄下结论。
9361ba56bbc94d0084a0f195f7a7a583, 毛遂自荐 , máo  suì  zì  jiàn,毛遂自我推荐。比喻自告奋勇，自己推荐自己担任某项工作。,春秋时，秦军在长平一线，大胜赵军。秦军主将白起，领兵乘胜追击，包围了赵国都城邯郸。
f73838e4721c4a55a3b6ff4bc4b1d46d, 毛遂自荐 , máo  suì  zì  jiàn,毛遂自我推荐。比喻自告奋勇，自己推荐自己担任某项工作。,春秋时，秦军在长平一线，大胜赵军。秦军主将白起，领兵乘胜追击，包围了赵国都城邯郸。
8422359f31c7428d9e501b057701fe78, 门可罗雀 , mén  kě  luó  què,张网捕捉。大门之前可以张起网来捕麻雀。形容十分冷落，宾客稀少。,西汉著名的史学家、文学家司马迁，曾经为汉武帝手下的、两位大臣合写了”一篇传记，一位是汲黯，另一位是郑庄。汲黯，字长孺，濮阳人，景帝时，曾任“太子洗马”，武帝时，曾做过“东海太守”，后来又任“主爵都尉”。郑庄，陈人，景帝时，曾经担任“太子舍人”，武帝时担任“大农令”。这两位大臣都为官清正，刚直不阿，曾位列九卿，声名显赫，权势高，威望重，上他们家拜访的人络绎不绝，出出进进，十分热闹，谁都以能与他们结交为荣。可是，由于他们太刚直了，汉武帝后来撤了他们的职。他们丢了官，失去了权势，就再也没人去拜访他们了。开封的翟公曾经当过廷尉。他在任上的时候、登他家门拜访的宾客十分拥挤，塞满了门庭。后来他被罢了官，就没有宾客再登门了。结果门口冷落得可以张起网来捕捉鸟雀了。官场多变，过了一个时期，翟公官复原职。于是，那班宾客又想登门拜访他。程公感溉万千，在门上写了几句话：“一生一死，乃知交情；―贫一富，乃知交态；一责一贱，交情乃见。”
429ebb970333435c86853067b8637ca8, 门可罗雀 , mén  kě  luó  què,张网捕捉。大门之前可以张起网来捕麻雀。形容十分冷落，宾客稀少。,西汉著名的史学家、文学家司马迁，曾经为汉武帝手下的、两位大臣合写了”一篇传记，一位是汲黯，另一位是郑庄。汲黯，字长孺，濮阳人，景帝时，曾任“太子洗马”，武帝时，曾做过“东海太守”，后来又任“主爵都尉”。郑庄，陈人，景帝时，曾经担任“太子舍人”，武帝时担任“大农令”。这两位大臣都为官清正，刚直不阿，曾位列九卿，声名显赫，权势高，威望重，上他们家拜访的人络绎不绝，出出进进，十分热闹，谁都以能与他们结交为荣。可是，由于他们太刚直了，汉武帝后来撤了他们的职。他们丢了官，失去了权势，就再也没人去拜访他们了。开封的翟公曾经当过廷尉。他在任上的时候、登他家门拜访的宾客十分拥挤，塞满了门庭。后来他被罢了官，就没有宾客再登门了。结果门口冷落得可以张起网来捕捉鸟雀了。官场多变，过了一个时期，翟公官复原职。于是，那班宾客又想登门拜访他。程公感溉万千，在门上写了几句话：“一生一死，乃知交情；―贫一富，乃知交态；一责一贱，交情乃见。”
2ed00f33f5304a79a18dd7c0611ea7b4, 门庭若市 , mén  tíng  ruò  shì,集市。门前和院子里人很多，象市场一样。原形容进谏的人很多。现形容来的人很多，非常热闹。,战国时，齐国的相国邹忌为了劝齐威王要虚心接受臣子们的规劝，于是对齐威王说：“我们齐国地方这么大，皇宫上上下下，有谁敢对大王无礼？右手谁敢忤逆大王？满朝的文武将官，又有谁不怕您？全国百姓，有谁不希望得到您的关怀？看来恭维您的人一定很多，这样可不好，您一定会被蒙蔽得很严重！”齐威王听了，觉得很有道理，马上下令给全国官员百姓，奖励正直而敢规劝他的人，于是进宫提意见的人很多，热闹得像市集一样。
c375856e234b464b9c0105a895faf743, 门庭若市 , mén  tíng  ruò  shì,集市。门前和院子里人很多，象市场一样。原形容进谏的人很多。现形容来的人很多，非常热闹。,战国时，齐国的相国邹忌为了劝齐威王要虚心接受臣子们的规劝，于是对齐威王说：“我们齐国地方这么大，皇宫上上下下，有谁敢对大王无礼？右手谁敢忤逆大王？满朝的文武将官，又有谁不怕您？全国百姓，有谁不希望得到您的关怀？看来恭维您的人一定很多，这样可不好，您一定会被蒙蔽得很严重！”齐威王听了，觉得很有道理，马上下令给全国官员百姓，奖励正直而敢规劝他的人，于是进宫提意见的人很多，热闹得像市集一样。
1e33b51212844087b31715ec0550dcf5, 扪虱而谈 , mén  shī  ér  tán,按。一面捺着虱子，一面谈着。形容谈吐从容，无所畏忌。,这句成语原作“扪虱而言”，出自《晋书・王猛传》：“桓温入关，猛被褐而诣之，一面谈当世之事，扪虱而言，旁若无人。”
56f6d60b7ecb4e06aa0d030110d84c78, 扪虱而谈 , mén  shī  ér  tán,按。一面捺着虱子，一面谈着。形容谈吐从容，无所畏忌。,这句成语原作“扪虱而言”，出自《晋书・王猛传》：“桓温入关，猛被褐而诣之，一面谈当世之事，扪虱而言，旁若无人。”
8c72b11339a441429ab3bdbe2bce9f6f, 孟母三迁 , mèng  mǔ  sān  qiān,孟轲的母亲为选择良好的环境教育孩子，三次迁居。形容家长教子有方。,战国的时候，有一个很伟大的大学问家孟子。孟子小的时候非常调皮，他的妈妈为了让他受好的教育，花了好多的心血呢！有一次，他们住在墓地旁边。孟子就和邻居的小孩一起学着大人跪拜、哭嚎的样子，玩起办理丧事的游戏。孟子的妈妈看到了，就皱起眉头：”不行！我不能让我的孩子住在这里了！”孟子的妈妈就带着孟子搬到市集旁边去住。到了市集，孟子又和邻居的小孩，学起商人做生意的样子。一会儿鞠躬欢迎客人、一会儿招待客人、一会儿和客人讨价还价，表演得像极了！孟子的妈妈知道了，又皱皱眉头：”这个地方也不适合我的孩子居住！”于是，他们又搬家了。这一次，他们搬到了学校附近。孟子开始变得守秩序、懂礼貌、喜欢读书。这个时候，孟子的妈妈很满意地点着头说：”这才是我儿子应该住的地方呀！”
52a7a5999225403c9097affde038d902, 孟母三迁 , mèng  mǔ  sān  qiān,孟轲的母亲为选择良好的环境教育孩子，三次迁居。形容家长教子有方。,战国的时候，有一个很伟大的大学问家孟子。孟子小的时候非常调皮，他的妈妈为了让他受好的教育，花了好多的心血呢！有一次，他们住在墓地旁边。孟子就和邻居的小孩一起学着大人跪拜、哭嚎的样子，玩起办理丧事的游戏。孟子的妈妈看到了，就皱起眉头：”不行！我不能让我的孩子住在这里了！”孟子的妈妈就带着孟子搬到市集旁边去住。到了市集，孟子又和邻居的小孩，学起商人做生意的样子。一会儿鞠躬欢迎客人、一会儿招待客人、一会儿和客人讨价还价，表演得像极了！孟子的妈妈知道了，又皱皱眉头：”这个地方也不适合我的孩子居住！”于是，他们又搬家了。这一次，他们搬到了学校附近。孟子开始变得守秩序、懂礼貌、喜欢读书。这个时候，孟子的妈妈很满意地点着头说：”这才是我儿子应该住的地方呀！”
4ef6fdd348894cbaa498b30163414c9c, 名不虚传 , míng  bù  xū  chuán,假。传出的名声不是虚假的。指实在很好，不是空有虚名。,薛道衡是北朝时代的人，他的诗作得很好，闻名于当世；因此，常常有慕名的人前来求教于他。
e71141eba37642fa9cb7aa0af90ae7ce, 名不虚传 , míng  bù  xū  chuán,假。传出的名声不是虚假的。指实在很好，不是空有虚名。,薛道衡是北朝时代的人，他的诗作得很好，闻名于当世；因此，常常有慕名的人前来求教于他。
c936d85c7ba941ccb66129e3c9d3fbf4, 名落孙山 , míng  luò  sūn  shān,名字落在榜末孙山的后面。指考试或选拔没有录取。,宋代有一个名叫孙山的才子，他为人幽默，很善于说笑话，所以人称滑稽才子。
ae7e6dea7f0e45a29096954add67925d, 名落孙山 , míng  luò  sūn  shān,名字落在榜末孙山的后面。指考试或选拔没有录取。,宋代有一个名叫孙山的才子，他为人幽默，很善于说笑话，所以人称滑稽才子。
